# Quick character corpus derived from pinned rime-cangjie and rime-essay sources.
# Canonical Cangjie code is converted to first+last Quick code; reviewed HK rows are merged by text.
# rime-cangjie commit: 52d90a1b1312e74042b38c1cbc8142defbc53171; SHA-256: 18d989bf21d0bb86b402f18be4dd060bf2653896c95448afb01d4da2e6be5464
# rime-essay commit: 0debef3f5ae37f081758dd8bbd1fe79719410f7c; SHA-256: 4f32414039eb7f8a876acd8e94bd81c78fefafde56a352f7a3b8b2b74ca09c71
# Frequency units: 0.2000 + 0.6000 * count / (count + 10000), truncated to four decimals.
# Fields: char,quick_code,cangjie_code,freq,hk_core
char,quick_code,cangjie_code,freq,hk_core
匞,sm,sm,0.2137,0
聇,sm,sjmym,0.2137,0
聜,sm,sjjcm,0.2129,0
騹,sm,sftlm,0.2125,0
驙,sm,sfywm,0.2122,0
駳,sm,sfnkm,0.2119,0
耻,sm,sjylm,0.2047,0
习,sm,sim,0.2000,0
刷,sn,sbln,0.5611,0
尻,sn,skn,0.2407,0
甌,sn,srmvn,0.2379,0
匭,sn,sjjn,0.2348,0
甓,sn,sjmvn,0.2296,0
聹,sn,sjjpn,0.2249,0
耵,sn,sjmn,0.2234,0
聤,sn,sjyrn,0.2205,0
匬,sn,somn,0.2194,0
髴,sn,shlln,0.2188,0
鬋,sn,shtbn,0.2188,0
耹,sn,sjoin,0.2185,0
刵,sn,sjln,0.2171,0
剭,sn,sgln,0.2171,0
髠,sn,shhn,0.2167,0
凥,sn,shn,0.2156,0
鬎,sn,shdbn,0.2154,0
鬡,sn,shjpn,0.2154,0
剹,sn,shln,0.2148,0
匟,sn,syhn,0.2148,0
鬁,sn,shhdn,0.2142,0
剾,sn,srln,0.2137,0
瓺,sn,simvn,0.2124,0
刟,sn,srln,0.2110,0
歐,so,srno,0.3683,0
聚,so,sehho,0.3416,0
尺,so,so,0.2801,0
驗,so,sfomo,0.2766,0
臥,so,slo,0.2746,0
驟,so,sfseo,0.2462,0
駭,so,sfyvo,0.2439,0
験,so,sfomo,0.2318,0
駅,so,sfso,0.2291,0
屣,so,shoo,0.2261,0
匛,so,sno,0.2258,0
镹,so,sino,0.2235,0
躄,so,sjryo,0.2231,0
臋,so,seobo,0.2223,0
騋,so,sfdoo,0.2216,0
騛,so,sfnoo,0.2215,0
駣,so,sflmo,0.2195,0
聗,so,sjkoo,0.2191,0
毉,so,semoo,0.2185,0
聢,so,sjjmo,0.2181,0
匳,so,somo,0.2172,0
镻,so,sihqo,0.2163,0
翜,so,smkoo,0.2149,0
翐,so,smhqo,0.2148,0
翨,so,smamo,0.2138,0
聎,so,sjlmo,0.2136,0
匧,so,skoo,0.2134,0
欩,so,srno,0.2125,0
騠,so,sfamo,0.2000,0
聽,sp,sgjwp,0.6575,0
屁,sp,spp,0.3573,0
忍,sp,sip,0.3543,0
尼,sp,sp,0.3484,0
忌,sp,sup,0.2831,0
聰,sp,sjhwp,0.2770,0
屍,sp,smnp,0.2711,0
恥,sp,sjp,0.2623,0
慰,sp,sip,0.2531,0
駝,sp,sfjp,0.2481,0
驪,sp,sfmmp,0.2401,0
驄,sp,sfhwp,0.2325,0
聴,sp,sjjwp,0.2306,0
髭,sp,shymp,0.2285,0
聡,sp,sjcip,0.2273,0
慝,sp,srp,0.2263,0
悘,sp,skp,0.2215,0
聦,sp,sjpkp,0.2184,0
騬,sp,sfhdp,0.2178,0
騐,sp,sfoip,0.2167,0
騉,sp,sfapp,0.2163,0
騦,sp,sfwp,0.2157,0
馲,sp,sfhp,0.2150,0
騘,sp,sfpkp,0.2142,0
騼,sp,sfixp,0.2134,0
憵,sp,sjp,0.2132,0
羣,sq,srtq,0.5534,0
肆,sq,silq,0.2566,0
群,sq,srtq,0.2545,0
犀,sq,sehq,0.2410,0
擘,sq,sjq,0.2300,0
羼,sq,stqq,0.2252,0
掔,sq,seq,0.2227,0
驎,sq,sffdq,0.2210,0
犚,sq,sihq,0.2196,0
擥,sq,swq,0.2180,0
騝,sq,sfnkq,0.2000,0
區,sr,srrr,0.6351,0
局,sr,ssr,0.4670,0
君,sr,skr,0.4216,0
司,sr,smr,0.3655,0
居,sr,sjr,0.3643,0
騎,sr,sfkmr,0.3435,0
臨,sr,slorr,0.3260,0
召,sr,shr,0.2728,0
驅,sr,sfsrr,0.2699,0
駱,sr,sfher,0.2656,0
駒,sr,sfpr,0.2438,0
匿,sr,stkr,0.2420,0
髻,sr,shgr,0.2407,0
屙,sr,snlr,0.2366,0
叵,sr,sr,0.2352,0
譬,sr,sjymr,0.2329,0
聒,sr,sjhjr,0.2280,0
駘,sr,sfir,0.2278,0
匼,sr,somr,0.2250,0
髫,sr,shshr,0.2222,0
駉,sr,sfbr,0.2217,0
騇,sr,sfomr,0.2188,0
騆,sr,sfbgr,0.2173,0
騞,sr,sfqjr,0.2171,0
髺,sr,shhjr,0.2166,0
聐,sr,sjgr,0.2162,0
駋,sr,sfshr,0.2153,0
翑,sr,smpr,0.2152,0
譼,sr,swymr,0.2150,0
礕,sr,sjmr,0.2146,0
匲,sr,skrr,0.2139,0
聸,sr,sjncr,0.2139,0
聕,sr,sjhgr,0.2135,0
硻,sr,semr,0.2121,0
騧,sr,sfbbr,0.2001,0
駶,sr,sfssr,0.2000,0
𡰪,sr,sr,0.2000,0
𡲢,sr,stkr,0.2000,0
巨,ss,ss,0.3283,0
聘,ss,sjlws,0.2674,0
騁,ss,sflws,0.2406,0
劭,ss,srks,0.2347,0
馿,ss,sfhs,0.2254,0
劻,ss,sgks,0.2251,0
駏,ss,sfss,0.2216,0
髣,ss,shyhs,0.2205,0
髩,ss,shmls,0.2175,0
勠,ss,shks,0.2160,0
駵,ss,sfmls,0.2149,0
聈,ss,sjvis,0.2145,0
騯,ss,sfybs,0.2129,0
聯,st,sjvit,0.3712,0
鹽,st,swbt,0.3388,0
屏,st,stt,0.3323,0
驢,st,sfypt,0.2968,0
監,st,sibt,0.2778,0
豎,st,semrt,0.2680,0
羿,st,smt,0.2385,0
翌,st,smyt,0.2370,0
屜,st,shot,0.2355,0
駢,st,sftt,0.2333,0
匴,st,shbt,0.2306,0
翋,st,smyt,0.2245,0
盬,st,srbt,0.2212,0
聨,st,sjvit,0.2201,0
馵,st,sft,0.2162,0
駴,st,sfit,0.2159,0
聠,st,sjtt,0.2150,0
匥,st,sit,0.2120,0
髰,st,shpt,0.2106,0
屉,st,spt,0.2065,0
竪,st,seyt,0.2053,0
已,su,su,0.7950,0
尾,su,shqu,0.3216,0
己,su,su,0.3110,0
屈,su,suu,0.2891,0
凹,su,ssu,0.2660,0
覽,su,swbuu,0.2585,0
驍,su,sfggu,0.2399,0
耽,su,sjlbu,0.2376,0
髦,su,shhqu,0.2348,0
髡,su,shmu,0.2338,0
兕,su,ssuu,0.2305,0
翫,su,sammu,0.2286,0
騶,su,sfpuu,0.2286,0
鬈,su,shfqu,0.2275,0
覧,su,sibuu,0.2270,0
毦,su,sjhqu,0.2233,0
毣,su,smhqu,0.2226,0
覗,su,srbuu,0.2216,0
髧,su,shlbu,0.2207,0
驦,su,sfmbu,0.2204,0
巶,su,srru,0.2199,0
覠,su,srbuu,0.2196,0
騊,su,sfpou,0.2196,0
镼,su,sisuu,0.2179,0
馻,su,sfihu,0.2176,0
駫,su,sffmu,0.2169,0
髨,su,shmmu,0.2165,0
駪,su,sfhgu,0.2163,0
瞖,su,sebu,0.2156,0
耴,su,sju,0.2147,0
駾,su,sfcru,0.2142,0
髱,su,shpru,0.2140,0
巸,su,slru,0.2136,0
鼊,su,sjrxu,0.2133,0
馾,su,sflbu,0.2118,0
駀,su,sfiku,0.2118,0
聉,su,sjuu,0.2115,0
長,sv,smv,0.6240,0
展,sv,stv,0.3783,0
娶,sv,sev,0.3148,0
屢,sv,sllv,0.2688,0
嬖,sv,sjv,0.2325,0
驤,sv,sfyrv,0.2320,0
鬟,sv,shwlv,0.2319,0
騕,sv,sfmwv,0.2301,0
鬣,sv,shvvv,0.2290,0
襞,sv,sjyhv,0.2278,0
屨,sv,shov,0.2269,0
妀,sv,suv,0.2252,0
婜,sv,sev,0.2219,0
駺,sv,sfiav,0.2219,0
匽,sv,sav,0.2204,0
褧,sv,sfyhv,0.2204,0
翣,sv,smytv,0.2191,0
嫛,sv,sev,0.2186,0
鬛,sv,shwkv,0.2162,0
媐,sv,suv,0.2161,0
褽,sv,siyhv,0.2153,0
鬤,sv,shyrv,0.2145,0
屒,sv,smmv,0.2127,0
裠,sv,sryhv,0.2126,0
騴,sv,sfajv,0.2122,0
鬞,sv,shtwv,0.2117,0
醫,sw,semcw,0.3090,0
騮,sw,sfhhw,0.2296,0
屇,sw,sw,0.2206,0
髷,sw,shtw,0.2183,0
驑,sw,sfmlw,0.2138,0
届,sw,slw,0.2041,0
驌,sx,sflx,0.2221,0
匶,sx,stox,0.2196,0
匪,sy,slmy,0.2601,0
騑,sy,sflmy,0.2237,0
屝,sy,slmy,0.2002,0
廿,t,t,0.2527,0
藉,ta,tqda,0.4269,0
著,ta,tjka,0.3749,0
曹,ta,twa,0.3601,0
普,ta,tca,0.3411,0
暮,ta,taka,0.2649,0
昔,ta,ta,0.2583,0
薯,ta,twla,0.2450,0
荀,ta,tpa,0.2449,0
薈,ta,toma,0.2407,0
苩,ta,tha,0.2293,0
蓿,ta,tjoa,0.2291,0
蓍,ta,tjpa,0.2288,0
菖,ta,taa,0.2286,0
蕏,ta,tkha,0.2274,0
藸,ta,tmoa,0.2269,0
萫,ta,thda,0.2258,0
藠,ta,thaa,0.2246,0
蕳,ta,tana,0.2240,0
蒈,ta,tppa,0.2217,0
萶,ta,tqka,0.2191,0
萻,ta,tyta,0.2190,0
蓸,ta,ttwa,0.2185,0
蕌,ta,taaa,0.2165,0
鞜,ta,tjea,0.2159,0
蘵,ta,tsja,0.2154,0
萅,ta,tpua,0.2137,0
藷,ta,tyra,0.2000,0
萬,tb,twlb,0.6350,0
期,tb,tcb,0.5101,0
萌,tb,tab,0.2893,0
蒂,tb,tybb,0.2838,0
幕,tb,takb,0.2756,0
蒲,tb,teib,0.2701,0
藕,tb,tqdb,0.2644,0
菁,tb,tqmb,0.2565,0
朔,tb,tub,0.2549,0
芮,tb,tob,0.2486,0
葡,tb,tpib,0.2467,0
鞘,tb,tjfb,0.2464,0
蒿,tb,tyrb,0.2440,0
蓆,tb,titb,0.2393,0
芾,tb,tjb,0.2372,0
莆,tb,tijb,0.2371,0
苒,tb,tgb,0.2364,0
蕎,tb,thkb,0.2343,0
葫,tb,tjrb,0.2332,0
莔,tb,twcb,0.2327,0
鞽,tb,tjhkb,0.2324,0
鞴,tb,tjthb,0.2314,0
帯,tb,tjblb,0.2305,0
薷,tb,tmbb,0.2294,0
萠,tb,tbb,0.2285,0
莃,tb,tkkb,0.2279,0
黼,tb,tbijb,0.2279,0
蕅,tb,tewb,0.2269,0
蒨,tb,toqb,0.2267,0
蒴,tb,ttub,0.2266,0
黹,tb,tcfb,0.2251,0
萭,tb,thlb,0.2245,0
蓇,tb,tbbb,0.2242,0
蒳,tb,tvfb,0.2236,0
蔕,tb,tkpb,0.2232,0
薾,tb,tmfb,0.2230,0
靹,tb,tjob,0.2221,0
苪,tb,tmob,0.2218,0
菺,tb,thsb,0.2216,0
薖,tb,tybb,0.2213,0
蒚,tb,tmrb,0.2209,0
蒒,tb,thrb,0.2206,0
蓪,tb,tynb,0.2204,0
蒱,tb,tqib,0.2202,0
冓,tb,ttgb,0.2196,0
莦,tb,tfb,0.2193,0
鞙,tb,tjrb,0.2192,0
蓨,tb,tolb,0.2189,0
朞,tb,tcb,0.2184,0
蔏,tb,tycb,0.2183,0
蕑,tb,tanb,0.2182,0
蕀,tb,tdbb,0.2179,0
薃,tb,teyb,0.2177,0
蘬,tb,thmb,0.2166,0
芇,tb,tlb,0.2161,0
菕,tb,tomb,0.2161,0
藡,tb,tyyb,0.2160,0
藊,tb,thdb,0.2156,0
蔳,tb,teqb,0.2153,0
蘥,tb,tomb,0.2153,0
鞆,tb,tjmob,0.2153,0
蔐,tb,tycb,0.2146,0
羺,tb,tqmbb,0.2142,0
茦,tb,tdb,0.2138,0
菷,tb,tsmb,0.2129,0
蕱,tb,thdb,0.2123,0
蘛,tb,ttvb,0.2107,0
萹,tb,thsb,0.2015,0
並,tc,ttc,0.7179,0
其,tc,tmmc,0.7131,0
黃,tc,tmlc,0.5786,0
共,tc,tc,0.5123,0
兼,tc,txc,0.3668,0
典,tc,tbc,0.2813,0
鑿,tc,tec,0.2510,0
蘋,tc,tyhc,0.2456,0
萁,tc,ttmc,0.2336,0
顴,tc,tgmbc,0.2332,0
蕻,tc,tsic,0.2275,0
薠,tc,tfmc,0.2272,0
蒖,tc,tjbc,0.2271,0
蕆,tc,tihc,0.2262,0
蕒,tc,twlc,0.2262,0
蕢,tc,tlmc,0.2260,0
蓂,tc,tbac,0.2253,0
蒹,tc,ttxc,0.2251,0
頩,tc,ttmbc,0.2244,0
藾,tc,tdlc,0.2238,0
顢,tc,tbmbc,0.2228,0
蕡,tc,tjtc,0.2227,0
蕷,tc,tnnc,0.2227,0
菳,tc,tc,0.2226,0
萯,tc,tnbc,0.2220,0
蘈,tc,thnc,0.2215,0
薋,tc,tioc,0.2206,0
顜,tc,tbmbc,0.2199,0
顭,tc,tnmbc,0.2198,0
葓,tc,tetc,0.2197,0
薕,tc,titc,0.2188,0
苉,tc,tsc,0.2187,0
蘱,tc,tfkc,0.2186,0
藇,tc,thxc,0.2183,0
蘏,tc,tpfc,0.2178,0
蕦,tc,thhc,0.2167,0
薲,tc,tjmc,0.2155,0
藖,tc,tsec,0.2153,0
蒷,tc,trbc,0.2150,0
剙,tc,ttshc,0.2148,0
鞼,tc,tjlmc,0.2146,0
羵,tc,tqjtc,0.2145,0
藬,tc,tnlc,0.2145,0
韇,tc,tjgwc,0.2137,0
蔩,tc,tjmc,0.2132,0
藚,tc,tgwc,0.2093,0
业,tc,tc,0.2000,0
某,td,tmd,0.5447,0
藥,td,tvid,0.4805,0
菜,td,tbd,0.4753,0
葉,td,tptd,0.4592,0
業,td,tctd,0.4343,0
茶,td,tod,0.4175,0
蘇,td,tnfd,0.4116,0
菌,td,twhd,0.2979,0
菊,td,tpfd,0.2916,0
藻,td,terd,0.2552,0
鞠,td,tjpfd,0.2498,0
孽,td,tjnd,0.2476,0
荼,td,tomd,0.2458,0
葆,td,tord,0.2443,0
芋,td,tmd,0.2406,0
荐,td,tkld,0.2369,0
茱,td,thjd,0.2366,0
菓,td,twd,0.2337,0
檠,td,tkd,0.2336,0
鞣,td,tjnhd,0.2332,0
菋,td,trjd,0.2331,0
槊,td,tbd,0.2328,0
莩,td,tbnd,0.2310,0
蓁,td,tqkd,0.2305,0
蕖,td,tesd,0.2300,0
蒾,td,tyfd,0.2299,0
藁,td,tyrd,0.2297,0
薬,td,tiod,0.2290,0
苸,td,thfd,0.2286,0
芓,td,tnd,0.2272,0
苿,td,tjd,0.2258,0
菻,td,tdd,0.2258,0
棻,td,tcsd,0.2256,0
孳,td,tvid,0.2255,0
蔴,td,tidd,0.2255,0
蒢,td,tnld,0.2252,0
蓧,td,told,0.2251,0
荢,td,tjmd,0.2247,0
茡,td,tjnd,0.2244,0
莯,td,ted,0.2242,0
蒤,td,teod,0.2230,0
荸,td,tjbd,0.2220,0
葇,td,tnhd,0.2220,0
蘂,td,tppd,0.2216,0
蔝,td,tbud,0.2210,0
糵,td,tjfd,0.2207,0
茠,td,tod,0.2201,0
葹,td,tysd,0.2199,0
蒣,td,thod,0.2196,0
蔾,td,thhd,0.2188,0
鞢,td,tjptd,0.2187,0
蘪,td,tipd,0.2183,0
蒁,td,tyid,0.2177,0
鞟,td,tjyrd,0.2172,0
藳,td,tyrd,0.2170,0
蘽,td,twwd,0.2158,0
糳,td,tefd,0.2156,0
薒,td,tyed,0.2153,0
蘜,td,ttjd,0.2142,0
菒,td,tad,0.2141,0
薻,td,tevd,0.2138,0
葈,td,tird,0.2131,0
鞂,td,tjhd,0.2129,0
虊,td,tvfd,0.2113,0
蘃,td,tymd,0.2102,0
棊,td,tcd,0.2001,0
蘗,td,tsjd,0.2001,0
荣,td,tbd,0.2000,0
藤,te,tbfe,0.2855,0
叢,te,tcte,0.2688,0
菱,te,tgce,0.2581,0
蔓,te,tawe,0.2541,0
菡,te,tune,0.2397,0
蔻,te,tjme,0.2382,0
蕞,te,tase,0.2377,0
葭,te,trse,0.2372,0
夔,te,tche,0.2369,0
藜,te,thhe,0.2367,0
薆,te,tbbe,0.2363,0
羧,te,tqice,0.2357,0
芰,te,tje,0.2347,0
菔,te,tbse,0.2337,0
菽,te,tyfe,0.2337,0
芟,te,thne,0.2327,0
芨,te,tnhe,0.2325,0
菠,te,tede,0.2324,0
苃,te,tke,0.2310,0
蒦,te,toge,0.2310,0
葰,te,toie,0.2305,0
菝,te,tqie,0.2290,0
蕟,te,tnoe,0.2281,0
黻,te,tbike,0.2269,0
皵,te,tadhe,0.2262,0
茇,te,tike,0.2262,0
葮,te,thje,0.2260,0
菉,te,tnme,0.2247,0
蘰,te,tvfe,0.2246,0
羕,te,tgine,0.2240,0
蔱,te,tkce,0.2233,0
靸,te,tjnhe,0.2226,0
鞁,te,tjdhe,0.2220,0
蕔,te,tgje,0.2219,0
羖,te,tqhne,0.2212,0
蔎,te,tyre,0.2211,0
藙,te,tyoe,0.2204,0
莍,te,tije,0.2201,0
蕸,te,tyre,0.2201,0
蓤,te,time,0.2197,0
葲,te,thae,0.2191,0
薣,te,tgte,0.2190,0
薐,te,thde,0.2187,0
蔋,te,teye,0.2184,0
汬,te,tte,0.2182,0
蘐,te,tyre,0.2182,0
藧,te,tvfe,0.2180,0
菆,te,tsje,0.2174,0
葠,te,tose,0.2174,0
薓,te,tese,0.2166,0
蒑,te,thse,0.2159,0
蓃,te,thxe,0.2158,0
葼,te,tuce,0.2157,0
蕧,te,thoe,0.2154,0
荾,te,tice,0.2152,0
蕿,te,tfbe,0.2146,0
蘉,te,twle,0.2145,0
藑,te,tnbe,0.2142,0
虁,te,tmce,0.2142,0
萲,te,tbme,0.2138,0
蒰,te,thye,0.2132,0
韄,te,tjtoe,0.2132,0
菣,te,tsle,0.2131,0
蓌,te,tooe,0.2121,0
羻,te,tqixe,0.2114,0
蔆,te,tege,0.2088,0
蔡,tf,tbof,0.3513,0
燕,tf,tlpf,0.3413,0
驚,tf,tksqf,0.3193,0
蒸,tf,tnef,0.3069,0
薰,tf,thgf,0.2862,0
煎,tf,tbnf,0.2804,0
蒜,tf,tmff,0.2631,0
薦,tf,tixf,0.2597,0
蘸,tf,tmgf,0.2562,0
蕉,tf,togf,0.2449,0
荻,tf,tkhf,0.2427,0
蕪,tf,totf,0.2424,0
鵲,tf,tahaf,0.2422,0
蔫,tf,tmyf,0.2421,0
萘,tf,tkmf,0.2391,0
蔗,tf,titf,0.2387,0
芣,tf,tmf,0.2381,0
羙,tf,tgf,0.2358,0
韉,tf,tjtif,0.2350,0
羔,tf,tgf,0.2348,0
蓀,tf,tndf,0.2340,0
蔦,tf,thaf,0.2340,0
綦,tf,tcvif,0.2331,0
驀,tf,takf,0.2331,0
鞦,tf,tjhdf,0.2328,0
鸛,tf,tghaf,0.2323,0
蘩,tf,tokf,0.2314,0
羰,tf,tqukf,0.2311,0
鶿,tf,tvif,0.2305,0
萩,tf,thdf,0.2303,0
蒝,tf,tmhf,0.2297,0
鶼,tf,tchaf,0.2296,0
蒍,tf,tikf,0.2290,0
鶓,tf,twhaf,0.2288,0
虆,tf,twwf,0.2285,0
薫,tf,thgf,0.2283,0
鯗,tf,tonwf,0.2272,0
薸,tf,temf,0.2251,0
蔿,tf,tbhf,0.2245,0
爇,tf,tgif,0.2241,0
苶,tf,tof,0.2238,0
藨,tf,tipf,0.2234,0
藛,tf,tjhf,0.2221,0
蕬,tf,tvff,0.2217,0
鴹,tf,tqhaf,0.2215,0
茮,tf,tymf,0.2213,0
鷁,tf,tthaf,0.2211,0
羱,tf,tqmhf,0.2210,0
菼,tf,tff,0.2202,0
蘓,tf,thdf,0.2187,0
蘤,tf,thaf,0.2187,0
蕠,tf,tvrf,0.2179,0
鴱,tf,tkhaf,0.2175,0
鷀,tf,tihaf,0.2174,0
藄,tf,ttcf,0.2165,0
韀,tf,tjixf,0.2162,0
虉,tf,tmbf,0.2160,0
鸏,tf,tohaf,0.2159,0
蘻,tf,tjef,0.2158,0
蔈,tf,tmwf,0.2157,0
韅,tf,tjavf,0.2157,0
鶧,tf,tkhaf,0.2154,0
苂,tf,tf,0.2152,0
藀,tf,tfff,0.2145,0
蔒,tf,tsrf,0.2142,0
鸈,tf,tdhaf,0.2140,0
鷷,tf,tihaf,0.2139,0
鮺,tf,tqnwf,0.2138,0
鷋,tf,tdhaf,0.2138,0
蘨,tf,tbuf,0.2137,0
萗,tf,tjmf,0.2134,0
藮,tf,tdof,0.2130,0
炗,tf,tf,0.2126,0
萰,tf,tdwf,0.2121,0
鵧,tf,tthaf,0.2119,0
蕮,tf,thxf,0.2117,0
蘌,tf,thlf,0.2117,0
鶜,tf,thhaf,0.2110,0
鷬,tf,tchaf,0.2105,0
蓔,tf,ttgf,0.2102,0
䳍,tf,tchaf,0.2008,0
鷰,tf,tlpf,0.2001,0
鷨,tf,tjhaf,0.2000,0
難,tg,toog,0.5743,0
基,tg,tcg,0.3872,0
鞋,tg,tjgg,0.3783,0
莊,tg,tvmg,0.3722,0
董,tg,thjg,0.3495,0
墓,tg,takg,0.2876,0
塑,tg,tbg,0.2636,0
羞,tg,tqng,0.2623,0
蘿,tg,twlg,0.2553,0
茬,tg,tklg,0.2533,0
荃,tg,tomg,0.2461,0
薹,tg,tgrg,0.2419,0
藺,tg,tang,0.2410,0
芏,tg,tg,0.2360,0
荏,tg,tohg,0.2333,0
蘺,tg,tybg,0.2325,0
藿,tg,tmbg,0.2306,0
萑,tg,tog,0.2297,0
荘,tg,tlmg,0.2292,0
蓙,tg,tiog,0.2290,0
蓶,tg,trog,0.2290,0
蕹,tg,tyvg,0.2290,0
莛,tg,tnkg,0.2287,0
蕥,tg,tmhg,0.2286,0
茌,tg,tog,0.2270,0
塟,tg,tmpg,0.2247,0
鞓,tg,tjrmg,0.2225,0
荰,tg,tdg,0.2223,0
蕫,tg,tytg,0.2217,0
荲,tg,twg,0.2213,0
蓷,tg,tqog,0.2212,0
雚,tg,trrg,0.2200,0
莝,tg,toog,0.2186,0
薶,tg,tbhg,0.2186,0
薼,tg,tipg,0.2186,0
藋,tg,tsmg,0.2186,0
蓕,tg,tdgg,0.2180,0
薙,tg,tokg,0.2179,0
荎,tg,tmig,0.2176,0
靯,tg,tjg,0.2172,0
莥,tg,tkhg,0.2168,0
葟,tg,thag,0.2164,0
鞺,tg,tjfbg,0.2160,0
黈,tg,tcyg,0.2160,0
蒮,tg,tobg,0.2146,0
蘣,tg,ttcg,0.2143,0
坓,tg,ttg,0.2137,0
茥,tg,tgg,0.2137,0
靵,tg,tjng,0.2137,0
雈,tg,tog,0.2125,0
黊,tg,tcgg,0.2125,0
蘳,tg,ttcg,0.2123,0
蘲,tg,twwg,0.2117,0
虇,tg,tntg,0.2110,0
剪,th,tbnh,0.3201,0
芬,th,tcsh,0.3024,0
茂,th,tih,0.2866,0
莎,th,tefh,0.2742,0
芽,th,tmvh,0.2700,0
茅,th,tnih,0.2635,0
蕩,th,teah,0.2524,0
蔘,th,tiih,0.2471,0
蓼,th,tsmh,0.2349,0
芴,th,tphh,0.2318,0
苾,th,tph,0.2308,0
苐,th,tnlh,0.2284,0
蒶,th,tvfh,0.2275,0
荹,th,tylh,0.2270,0
羏,th,tqhhh,0.2212,0
黺,th,tbcsh,0.2209,0
尠,th,tvfh,0.2193,0
茘,th,tshh,0.2191,0
莏,th,tqfh,0.2184,0
芀,th,tsh,0.2183,0
薉,th,tymh,0.2176,0
薚,th,tmnh,0.2176,0
羒,th,tqcsh,0.2173,0
蓚,th,tolh,0.2166,0
蕛,th,thdh,0.2157,0
虋,th,thbh,0.2141,0
豑,th,ttcnh,0.2129,0
菞,th,thdh,0.2124,0
䓪,th,taph,0.2000,0
對,ti,tgdi,0.7793,0
義,ti,tghqi,0.3517,0
蔣,ti,tvmi,0.3487,0
薄,ti,teii,0.3392,0
尊,ti,twdi,0.3181,0
藝,ti,tgii,0.3026,0
蒐,ti,thui,0.2966,0
茲,ti,tvii,0.2895,0
芸,ti,tmmi,0.2764,0
莪,ti,thqi,0.2674,0
蔚,ti,tsfi,0.2605,0
蔭,ti,tnli,0.2509,0
繭,ti,tbli,0.2497,0
苓,ti,toii,0.2431,0
羚,ti,tqoii,0.2417,0
菂,ti,thai,0.2396,0
蕁,ti,tsmi,0.2393,0
芍,ti,tpi,0.2361,0
蒔,ti,tagi,0.2351,0
蓴,ti,tjii,0.2351,0
葑,ti,tggi,0.2349,0
蔑,ti,twli,0.2349,0
菘,ti,tdci,0.2347,0
葯,ti,tvfi,0.2346,0
菟,ti,tnai,0.2343,0
芄,ti,tkni,0.2334,0
芃,ti,thni,0.2333,0
苻,ti,todi,0.2320,0
蠆,ti,twbi,0.2318,0
蠲,ti,ttwli,0.2314,0
薅,ti,tvmi,0.2312,0
薱,ti,ttgi,0.2306,0
蕶,ti,tmbi,0.2300,0
戡,ti,tvi,0.2290,0
蓐,ti,tmvi,0.2280,0
蕓,ti,tmbi,0.2276,0
芶,ti,tpi,0.2274,0
丼,ti,tti,0.2270,0
蕺,ti,trji,0.2263,0
藌,ti,tjpi,0.2251,0
蒄,ti,tbmi,0.2230,0
菧,ti,tihi,0.2225,0
荗,ti,tihi,0.2222,0
莵,ti,thai,0.2221,0
葻,ti,thni,0.2216,0
蔃,ti,tnii,0.2216,0
蟼,ti,tklmi,0.2204,0
羗,ti,tui,0.2201,0
蘶,ti,thvi,0.2197,0
葤,ti,tvfi,0.2192,0
靮,ti,tjpi,0.2191,0
茷,ti,toi,0.2184,0
蓺,ti,tggi,0.2184,0
靭,ti,tjshi,0.2180,0
鞿,ti,tjvii,0.2175,0
蟇,ti,taki,0.2174,0
苰,ti,tni,0.2173,0
薵,ti,tgni,0.2173,0
靫,ti,tjei,0.2173,0
韈,ti,tjtwi,0.2173,0
芕,ti,tni,0.2170,0
薎,ti,twli,0.2169,0
蓻,ti,tgji,0.2165,0
飌,ti,tghni,0.2161,0
薥,ti,twli,0.2157,0
蠚,ti,tkri,0.2153,0
芆,ti,tei,0.2152,0
蒪,ti,tibi,0.2151,0
萈,ti,tbui,0.2146,0
蛬,ti,tclmi,0.2146,0
蟴,ti,tllmi,0.2142,0
刱,ti,ttshi,0.2141,0
菚,ti,tii,0.2141,0
蒬,ti,tbni,0.2136,0
蜝,ti,tclmi,0.2132,0
鞃,ti,tjni,0.2131,0
蓾,ti,tywi,0.2128,0
萟,ti,thdi,0.2118,0
蠤,ti,twlii,0.2113,0
藱,ti,tkhi,0.2098,0
苺,ti,twyi,0.2054,0
茧,ti,tlmi,0.2005,0
草,tj,taj,0.4793,0
華,tj,tmtj,0.4664,0
薛,tj,thrj,0.3270,0
蓮,tj,tyjj,0.3093,0
萍,tj,temj,0.3019,0
革,tj,tlj,0.2674,0
葷,tj,tbjj,0.2598,0
蓬,tj,tyhj,0.2597,0
莘,tj,tytj,0.2454,0
萃,tj,tyoj,0.2435,0
茸,tj,tsj,0.2430,0
茉,tj,tdj,0.2424,0
斟,tj,tvyj,0.2419,0
芊,tj,thj,0.2407,0
卅,tj,tj,0.2404,0
丗,tj,tj,0.2397,0
苹,tj,tmfj,0.2353,0
薜,tj,tsrj,0.2341,0
蕈,tj,tmwj,0.2315,0
萆,tj,thwj,0.2307,0
蓽,tj,twtj,0.2304,0
葺,tj,trsj,0.2287,0
蘀,tj,tqwj,0.2280,0
鞞,tj,tjhwj,0.2276,0
