# Quick phrase corpus derived from pinned rime-cangjie and rime-essay sources.
# Canonical Cangjie code is converted to first+last Quick code; reviewed HK rows are merged by text.
# rime-cangjie commit: 52d90a1b1312e74042b38c1cbc8142defbc53171; SHA-256: 18d989bf21d0bb86b402f18be4dd060bf2653896c95448afb01d4da2e6be5464
# rime-essay commit: 0debef3f5ae37f081758dd8bbd1fe79719410f7c; SHA-256: 4f32414039eb7f8a876acd8e94bd81c78fefafde56a352f7a3b8b2b74ca09c71
# Frequency units: 0.2000 + 0.6000 * count / (count + 10000), truncated to four decimals.
# Fields: phrase,quick_code,freq,hk_core
phrase,quick_code,freq,hk_core
戰車,rijj,0.2697,0
戰士,rijm,0.4713,0
戰事,rijn,0.2501,0
戰友,rike,0.3073,0
蹲在,rikg,0.2744,0
戰力,riks,0.3520,0
戰狼,rikv,0.3231,0
戰鬥,riln,0.6007,0
戰鬥機,rilndi,0.2937,0
戰鬥力,rilnks,0.4609,0
戰鬥中,rilnl,0.3034,0
戰列艦,rimnht,0.2510,0
戰歌,rimo,0.2614,0
戰死,rimp,0.2783,0
蹲下,rimy,0.2500,0
戰隊,rino,0.3456,0
口感,rip,0.5667,0
踐踏,rira,0.2600,0
嘎嘎,riri,0.3468,0
哦哦,riri,0.2989,0
囑咐,riri,0.2651,0
哦喲,riri,0.2506,0
戰戰兢兢,ririjuju,0.2502,0
哦哦哦,ririri,0.2491,0
啲嘢,rirn,0.8480,1
吆喝,rirv,0.2551,0
戰局,risr,0.2561,0
戰警,ritr,0.3149,0
戰績,rivc,0.4027,0
戰線,rive,0.2707,0
戰甲,riwl,0.2490,0
戰國,riwm,0.3552,0
戰略,riwr,0.5387,0
戰略目標,riwrbudf,0.2509,0
戰略合作,riwroros,0.2492,0
戰略性,riwrpm,0.2607,0
戰略上,riwrym,0.2539,0
單日,rja,0.2543,0
單間,rjaa,0.2570,0
單體,rjbt,0.2760,0
單板,rjde,0.2643,0
單機,rjdi,0.3440,0
單機遊戲,rjdiydyi,0.3083,0
啤酒,rjew,0.5327,0
單反,rjhe,0.4099,0
單程,rjhg,0.2501,0
單身,rjhh,0.3516,0
單從,rjho,0.3012,0
單向,rjhr,0.2626,0
單看,rjhu,0.2704,0
單靠,rjhy,0.2539,0
單次,rjio,0.2834,0
單憑,rjip,0.2491,0
單車,rjjj,0.2919,0
單幹,rjjj,0.2504,0
單擊,rjjq,0.3109,0
單獨,rjki,0.5672,0
單獨的,rjkihi,0.3375,0
單片機,rjlldi,0.2724,0
單一,rjm,0.5098,0
單項,rjmc,0.2663,0
單元,rjmu,0.4314,0
單元格,rjmudr,0.2577,0
單子,rjnd,0.3721,0
單人,rjo,0.3292,0
單價,rjoc,0.3303,0
單個,rjor,0.4171,0
單位,rjot,0.6493,0
單手,rjq,0.3051,0
單打,rjqn,0.3055,0
單挑,rjqo,0.3621,0
單據,rjqo,0.2862,0
單單,rjrj,0.3368,0
喃喃,rjrj,0.2572,0
嘩嘩,rjrj,0.2527,0
單號,rjrn,0.2648,0
咁啱,rjrq,0.7950,1
單品,rjrr,0.3693,0
單薄,rjti,0.2956,0
單曲,rjtw,0.3670,0
單純,rjvu,0.6296,0
單論,rjyb,0.2609,0
單選,rjyc,0.2502,0
單詞,rjyr,0.6752,0
單調,rjyr,0.2994,0
單邊,rjys,0.2524,0
單方面,rjysml,0.2985,0
單證,rjyt,0.2553,0
單說,rjyu,0.2762,0
單就,rjyu,0.2697,0
㗎喇,rk,0.6720,1
喫早餐,rkajyv,0.2482,0
喫晚飯,rkauoe,0.2540,0
喫雞,rkbg,0.3067,0
嚴禁,rkdf,0.3000,0
嚴查,rkdm,0.2484,0
嚴格,rkdr,0.4720,0
嚴格來說,rkdrdoyu,0.2985,0
嚴格執行,rkdrgihn,0.2646,0
嚴格的,rkdrhi,0.4024,0
嚴格要求,rkdrmvie,0.2483,0
嚴格控制,rkdrqmhn,0.2567,0
嚴格按照,rkdrqvaf,0.2749,0
嚴格遵守,rkdryiji,0.2489,0
喫相,rkdu,0.2488,0
喫東西,rkdwmw,0.3352,0
喫法,rkei,0.2720,0
吳江,rkem,0.2509,0
哭泣,rket,0.3217,0
喫火鍋,rkfcr,0.2694,0
哭聲,rkgj,0.2571,0
喚起,rkgu,0.2601,0
喫起來,rkgudo,0.3298,0
喫香,rkha,0.2548,0
嚴重,rkhg,0.5723,0
嚴重影響,rkhgahva,0.2698,0
嚴重的,rkhghi,0.4207,0
嚴重者,rkhgja,0.2492,0
喫的,rkhi,0.5600,0
喫得,rkhi,0.3086,0
哭的,rkhi,0.2845,0
哭得,rkhi,0.2573,0
哭笑不得,rkhkmfhi,0.2527,0
喫瓜,rkho,0.2702,0
嚴懲,rkhp,0.2528,0
嗅覺,rkhu,0.2711,0
咬字,rkjd,0.2618,0
吳宗憲,rkjfjp,0.2524,0
喫完,rkju,0.3822,0
嚴密,rkju,0.2899,0
喫完了,rkjunn,0.2585,0
喫完飯,rkjuoe,0.2866,0
嚴寒,rkjy,0.2481,0
喫灰,rkkf,0.2694,0
喫力,rkks,0.3382,0
哭鬧,rklb,0.2486,0
嚴肅,rklx,0.4324,0
喫醋,rkma,0.2703,0
嚴厲,rkmb,0.2979,0
嚴厲打擊,rkmbqnjq,0.2509,0
喫不,rkmf,0.2548,0
喫不消,rkmfeb,0.2566,0
喫不到,rkmfmn,0.2511,0
喫不下,rkmfmy,0.2497,0
獸王,rkmg,0.2484,0
咬牙,rkmh,0.2590,0
咬牙切齒,rkmhphyo,0.2479,0
喚醒,rkmm,0.3231,0
喫到,rkmn,0.3946,0
喫下,rkmy,0.2552,0
喫下去,rkmygi,0.2552,0
喫魚,rknf,0.2509,0
喫多了,rkninn,0.2712,0
喫了,rknn,0.5490,0
哭了,rknn,0.3785,0
咬了,rknn,0.2516,0
嚴防,rkns,0.2492,0
喫人,rko,0.2630,0
獸人,rko,0.2575,0
咬人,rko,0.2499,0
喫貨,rkoc,0.3010,0
喫飯,rkoe,0.6560,0
喫住,rkog,0.2538,0
喫什麼,rkojii,0.2844,0
喫肉,rkoo,0.3423,0
喫個,rkor,0.2793,0
喫飽,rkou,0.2828,0
喫飽了,rkounn,0.2582,0
喫素,rkqf,0.2496,0
喫掉,rkqj,0.3367,0
嚴打,rkqn,0.2498,0
哎呀,rkrh,0.3638,0
哎喲,rkri,0.2610,0
噢噢,rkrk,0.2595,0
嗷嗷,rkrk,0.2574,0
咽喉,rkrk,0.2548,0
哽咽,rkrk,0.2529,0
咬咬牙,rkrkmh,0.2498,0
喉嚨,rkrp,0.3111,0
喫吧,rkru,0.2531,0
喫喝,rkrv,0.2739,0
喫喝玩樂,rkrvmuvd,0.2622,0
獸醫,rksw,0.2598,0
喫藥,rktd,0.3934,0
喫驚,rktf,0.2918,0
嚴苛,rktr,0.3054,0
喫苦,rktr,0.2677,0
喫着,rktu,0.3094,0
哭着,rktu,0.2841,0
咬着,rktu,0.2548,0
嚴峻,rkue,0.2944,0
喫好,rkvd,0.2679,0
喫奶,rkvs,0.2501,0
吳國,rkwm,0.2913,0
喫點,rkwr,0.2979,0
吳京,rkyf,0.3383,0
喫辣,rkyl,0.2751,0
嚴謹,rkym,0.4639,0
喫上,rkym,0.2523,0
喫些,rkym,0.2492,0
喫過,rkyr,0.3872,0
吳語,rkyr,0.2896,0
喫虧,rkys,0.3404,0
喫透,rkys,0.3128,0
口中,rl,0.3641,0
哪樣,rlde,0.2513,0
哪來,rldo,0.2774,0
叫法,rlei,0.2760,0
叫賣,rlgc,0.2500,0
哪去,rlgi,0.2588,0
叫聲,rlgj,0.2676,0
哪款,rlgo,0.2764,0
哪種,rlhg,0.4451,0
叫我,rlhi,0.3806,0
口中的,rlhi,0.3017,0
哪兒,rlhu,0.4271,0
哪能,rlip,0.2989,0
鄙視,rliu,0.4030,0
哪家,rljo,0.3702,0
叫它,rljp,0.2526,0
哪有,rlkb,0.3972,0
鄙夷,rlkn,0.2574,0
哪一,rlm,0.2634,0
哪一種,rlmhg,0.3018,0
哪天,rlmk,0.3701,0
鄂爾多斯,rlmknitl,0.2481,0
叫醒,rlmm,0.2533,0
哪一天,rlmmk,0.2521,0
哪一個,rlmor,0.4292,0
叫了,rlnn,0.2682,0
叫人,rlo,0.2848,0
鄙人,rlo,0.2727,0
叫他,rlod,0.3075,0
叫你,rlof,0.2819,0
叫什麼,rlojii,0.2983,0
叫做,rlok,0.3715,0
叫停,rlon,0.2543,0
哪個,rlor,0.6932,0
哪個好,rlorvd,0.3547,0
哪個國家,rlorwmjo,0.2698,0
叫作,rlos,0.2787,0
哪位,rlot,0.3356,0
哪怕,rlpa,0.6493,0
哪怕是,rlpaao,0.4986,0
听听,rlrl,0.3968,0
嘟嘟,rlrl,0.2710,0
唧唧,rlrl,0.2486,0
呻吟,rlrn,0.2752,0
哪吒,rlrp,0.2794,0
叫囂,rlrr,0.2553,0
嘶吼,rlru,0.2489,0
叫着,rltu,0.2589,0
叫好,rlvd,0.2583,0
哪些,rlym,0.6759,0
叫上,rlym,0.2555,0
哪些問題,rlymarac,0.2712,0
哪些地方,rlymgdys,0.2687,0
哪些人,rlymo,0.2738,0
哪些方面,rlymysml,0.2882,0
哪邊,rlys,0.2596,0
叫道,rlyu,0.2590,0
哪裏,rlyv,0.6769,0
哪裏去,rlyvgi,0.2540,0
哪裏的,rlyvhi,0.2532,0
哪裏有,rlyvkb,0.3056,0
啞巴,rmau,0.2574,0
口頭,rmc,0.2976,0
啞鈴,rmci,0.3654,0
口頭禪,rmcij,0.2484,0
唾液,rmek,0.2492,0
口碑,rmj,0.5390,0
咗未,rmjd,0.8620,1
喧鬧,rmlb,0.2565,0
口琴,rmn,0.3376,0
咀嚼,rmri,0.2633,0
咁啱,rmrr,0.7950,1
喧囂,rmrr,0.2675,0
喧譁,rmyj,0.2507,0
別問,rnar,0.2484,0
口子,rnd,0.2663,0
別樣,rnde,0.2576,0
別來,rndo,0.2681,0
別想,rndp,0.2713,0
號樓,rndv,0.2757,0
別去,rngi,0.2680,0
號稱,rnhb,0.4621,0
別的,rnhi,0.6595,0
別管,rnhr,0.2527,0
別看,rnhu,0.3518,0
別家,rnjo,0.2737,0
別克,rnju,0.2585,0
別有,rnkb,0.2558,0
別有用心,rnkbbqp,0.2505,0
別在,rnkg,0.2504,0
別太,rnki,0.2528,0
別被,rnle,0.2493,0
別再,rnmb,0.3119,0
號碼,rnmf,0.5259,0
號角,rnng,0.2498,0
別急,rnnp,0.2649,0
別名,rnnr,0.2542,0
別人,rno,0.7224,0
別人家,rnojo,0.2840,0
別個,rnor,0.2749,0
號位,rnot,0.2753,0
別怕,rnpa,0.2538,0
別指望,rnqayg,0.2487,0
別扭,rnqg,0.2865,0
別提,rnqo,0.2590,0
別把,rnqu,0.2834,0
吟唱,rnra,0.2509,0
喇叭,rnrc,0.2922,0
喇嘛,rnrd,0.2545,0
哆嗦,rnrf,0.2542,0
叮囑,rnri,0.2777,0
別哭,rnrk,0.2509,0
哼哼,rnrn,0.3050,0
哆啦,rnrt,0.2481,0
叮噹,rnrw,0.2567,0
號召,rnsr,0.2943,0
號召力,rnsrks,0.2517,0
號線,rnve,0.2946,0
別緻,rnvk,0.2572,0
別以爲,rnvobf,0.2611,0
別買,rnwc,0.2583,0
別墅,rnwg,0.3492,0
別離,rnyg,0.2511,0
別處,rnyn,0.2609,0
別忘,rnyp,0.2759,0
別忘了,rnypnn,0.3745,0
咒語,rnyr,0.2525,0
別說,rnyu,0.4795,0
別讓,rnyv,0.2680,0
蹤影,roah,0.2561,0
足彩,robh,0.2519,0
口氣,rod,0.3277,0
跳槽,roda,0.4490,0
跳板,rode,0.2688,0
跳樓,rodv,0.2854,0
跳水,roe,0.3100,0
跳蚤,roei,0.2650,0
吹爆,rofe,0.2523,0
足壇,rogm,0.2765,0
跌勢,rogs,0.2479,0
跳起來,rogudo,0.2582,0
吹的,rohi,0.3235,0
跳的,rohi,0.2701,0
吹得,rohi,0.2537,0
吹風,rohi,0.2514,0
吹風機,rohidi,0.2546,0
嘆息,rohp,0.2807,0
吹牛,rohq,0.3171,0
吹牛逼,rohqyw,0.2806,0
跳動,rohs,0.2753,0
口令,roi,0.2672,0
足矣,roik,0.2780,0
足額,rojc,0.2504,0
跳轉,roji,0.3099,0
跳轉到,rojimn,0.2559,0
跳空,rojm,0.2501,0
跌宕起伏,rojrguok,0.2503,0
足協,rojs,0.2961,0
跌幅,rolw,0.2892,0
噱頭,romc,0.3449,0
足球,rome,0.5603,0
跌破,rome,0.2882,0
足球場,romegh,0.2542,0
足球隊,romeno,0.2517,0
足球比賽,romeppjc,0.2482,0
足不出戶,romfuuhs,0.2479,0
跌至,romg,0.2545,0
跳到,romn,0.3241,0
跌到,romn,0.3012,0
跳下,romy,0.2591,0
跌了,ronn,0.2866,0
嘆了,ronn,0.2675,0
跳了,ronn,0.2667,0
吹了,ronn,0.2569,0
足了,ronn,0.2541,0
足夠,ronr,0.6655,0
足夠了,ronrnn,0.3079,0
足夠好,ronrvd,0.2616,0
嘆氣,rood,0.2608,0
跳傘,rooj,0.2518,0
跌停,roon,0.3104,0
跌倒,roon,0.2647,0
跳舞,rooq,0.3868,0
跳投,roqe,0.2559,0
吹捧,roqq,0.3067,0
足跡,rorc,0.2733,0
蹤跡,rorc,0.2521,0
跳躍,rorg,0.3841,0
吹噓,rorm,0.3031,0
咳嗽,roro,0.3526,0
足足,roro,0.3034,0
咳咳,roro,0.2958,0
跳跳,roro,0.2487,0
跌落,rotr,0.2537,0
跳出,rouu,0.3616,0
跳出來,rouudo,0.3345,0
口袋,rov,0.3506,0
跳線,rove,0.2505,0
足以,rovo,0.4883,0
跳繩,rovu,0.3332,0
口袋裏,rovyv,0.2719,0
跳過,royr,0.3910,0
吹過,royr,0.2523,0
民間,rpaa,0.4525,0
民間借貸,rpaaoaoc,0.2491,0
民用,rpbq,0.2909,0
民法,rpei,0.3388,0
民法典,rpeitc,0.2730,0
民營,rpfr,0.2816,0
民營企業,rpfromtd,0.2976,0
民營經濟,rpfrvmex,0.2540,0
民生,rphm,0.3222,0
民生銀行,rphmcvhn,0.2575,0
民航,rphn,0.2720,0
民衆,rpho,0.4672,0
民宿,rpja,0.3078,0
民事,rpjn,0.2772,0
民事訴訟,rpjnyyyi,0.2507,0
唸書,rpla,0.2697,0
民政,rpmk,0.2584,0
民政局,rpmksr,0.2577,0
民政部,rpmkyl,0.2487,0
民政部門,rpmkylan,0.2496,0
民工,rpmm,0.3234,0
民歌,rpmo,0.2624,0
民兵,rpoc,0.2551,0
民企,rpom,0.2614,0
唸佛,rpon,0.2512,0
呢個,rpor,0.2744,0
民俗,rpor,0.2672,0
噁心,rpp,0.4248,0
民心,rpp,0.2574,0
噁心的,rpphi,0.2651,0
唸叨,rprh,0.2707,0
嗯嗯,rprp,0.3252,0
民居,rpsr,0.2553,0
民警,rptr,0.3417,0
民國,rpwm,0.3641,0
民國時期,rpwmaitb,0.2479,0
民主,rpyg,0.4085,0
民進黨,rpygff,0.2821,0
民主黨,rpygff,0.2633,0
民主黨派,rpygffev,0.2485,0
民主政治,rpygmker,0.2491,0
民辦,rpyj,0.2614,0
民族,rpyk,0.5269,0
民族精神,rpykfbil,0.2483,0
民族團結,rpykwivr,0.2518,0
民族主義,rpykygti,0.2915,0
民族文化,rpykykop,0.2567,0
民意,rpyp,0.2778,0
民謠,rpyu,0.3631,0
路易,rrah,0.2498,0
啥時,rrai,0.2542,0
啥時候,rraiok,0.3322,0
器具,rrbc,0.2630,0
唔使,rrbg,0.8900,1
品鑑,rrct,0.2630,0
口味,rrd,0.5393,0
路橋,rrdb,0.2554,0
啥樣,rrde,0.2564,0
器材,rrdh,0.3824,0
品格,rrdr,0.2600,0
器械,rrdt,0.3621,0
哈根達斯,rrdvyqtl,0.2485,0
路演,rrec,0.2615,0
路況,rreu,0.2994,0
品嘗,rrfa,0.3056,0
品類,rrfc,0.4059,0
跆拳道,rrfqyu,0.2588,0
路燈,rrft,0.2676,0
口口聲聲,rrgjgj,0.2516,0
口吻,rrh,0.2595,0
品質,rrhc,0.5698,0
路段,rrhe,0.2849,0
品種,rrhg,0.4836,0
路程,rrhg,0.3076,0
品種的,rrhghi,0.2572,0
唔得,rrhi,0.8080,1
啥的,rrhi,0.5312,0
路徑,rrhm,0.5100,0
哈利,rrhn,0.3478,0
哈利波特,rrhneehi,0.2697,0
品德,rrhp,0.2613,0
呂后,rrhr,0.2799,0
唔該,rrio,0.9650,1
唔該晒,rrioao,0.9650,1
啥都,rrjl,0.3400,0
啥事,rrjn,0.2722,0
器官,rrjr,0.4171,0
呂布,rrkb,0.3388,0
路費,rrlc,0.2671,0
品牌,rrlj,0.7304,0
品牌機,rrljdi,0.2501,0
品牌形象,rrljmhno,0.2675,0
品牌價值,rrljocom,0.2513,0
路數,rrlk,0.2488,0
路由,rrlw,0.3339,0
路由器,rrlwrr,0.3525,0
唔得,rrmk,0.8080,1
哈爾,rrmk,0.2865,0
哈爾濱,rrmkec,0.3456,0
哈爾濱工程大學,rrmkecmmhgkhd,0.2494,0
哈爾濱市,rrmkecyb,0.2621,0
路面,rrml,0.3045,0
哈工大,rrmmk,0.3010,0
口號,rrn,0.3643,0
啥子,rrnd,0.3884,0
路子,rrnd,0.2891,0
喊了,rrnn,0.2545,0
路飛,rrno,0.3929,0
品名,rrnr,0.2527,0
囂張,rrnv,0.2845,0
路人,rro,0.4627,0
唔係,rrof,0.9120,1
唔係囉,rrofrg,0.7750,1
唔係咁,rrofrm,0.8780,1
唔係,rroi,0.9120,1
唔係咁,rroirj,0.8780,1
唔係囉,rroiwr,0.7750,1
唔知,rroj,0.8850,1
喀什,rroj,0.2517,0
啊什麼,rrojii,0.2775,0
唔使,rrok,0.8900,1
唔但,rrom,0.6550,1
哈佛,rron,0.3784,0
哈佛大學,rronkhd,0.2837,0
器件,rroq,0.2831,0
唔知,rror,0.8850,1
嗰個,rror,0.8520,1
品位,rrot,0.2916,0
啥也,rrpd,0.2489,0
唔但,rrpp,0.6550,1
品控,rrqm,0.2763,0
路口,rrr,0.3208,0
品嚐,rrra,0.3056,0
品味,rrrd,0.3721,0
嘔吐,rrrg,0.3243,0
咖喱,rrrg,0.3232,0
啥叫,rrrl,0.2511,0
呵呵,rrrr,0.7769,0
哈哈,rrrr,0.7546,0
嘻嘻,rrrr,0.4834,0
啊啊,rrrr,0.2826,0
啊哈,rrrr,0.2581,0
咯咯,rrrr,0.2493,0
嘻哈,rrrr,0.2488,0
哈哈大笑,rrrrkhk,0.2575,0
哈哈哈,rrrrrr,0.5510,0
呵呵呵,rrrrrr,0.3445,0
啊啊啊,rrrrrr,0.2895,0
哈哈哈哈,rrrrrrrr,0.4367,0
啊啊啊啊,rrrrrrrr,0.2861,0
哈哈哈哈哈,rrrrrrrrrr,0.3432,0
哈哈哈哈哈哈,rrrrrrrrrrrr,0.2919,0
哈哈哈哈哈哈哈,rrrrrrrrrrrrrr,0.2678,0
啊喂,rrrv,0.2489,0
咖啡,rrry,0.6210,0
咖啡機,rrrydi,0.3005,0
咖啡粉,rrryfh,0.2613,0
咖啡師,rrryhb,0.2578,0
咖啡廳,rrryip,0.2785,0
咖啡店,rrryir,0.3035,0
咖啡豆,rrrymt,0.3386,0
咖啡館,rrryor,0.3456,0
咖啡因,rrrywk,0.3251,0
路基,rrtg,0.2490,0
呂蒙,rrto,0.2868,0
喊着,rrtu,0.3007,0
喊出,rruu,0.2636,0
唔好,rrvd,0.9080,1
器樂,rrvd,0.2529,0
路線,rrve,0.5851,0
哈維,rrvg,0.3057,0
哈市,rryb,0.2521,0
路途,rryd,0.2598,0
呵護,rrye,0.2882,0
路上,rrym,0.5652,0
路虎,rryn,0.2485,0
唔該,rryo,0.9650,1
唔該晒,rryoaw,0.9650,1
啥意思,rrypwp,0.2754,0
路過,rryr,0.4179,0
路邊,rrys,0.3680,0
路旁,rrys,0.2504,0
喊道,rryu,0.2553,0
咋樣,rsde,0.3136,0
另類,rsfc,0.3026,0
跨境,rsgu,0.3525,0
跨境電商,rsgumuyr,0.3988,0
跨越,rsgv,0.3804,0
另行,rshn,0.2650,0
跨度,rsie,0.2791,0
跨專業,rsjitd,0.3008,0
另有,rskb,0.2994,0
另一,rsm,0.3927,0
另一半,rsmfq,0.3087,0
另一篇,rsmhb,0.2479,0
另一種,rsmhg,0.4759,0
跨平臺,rsmjgg,0.2866,0
另一家,rsmjo,0.2549,0
另一面,rsmml,0.2664,0
另一條,rsmod,0.2532,0
另一隻,rsmoe,0.2511,0
另一側,rsmon,0.2549,0
另一個,rsmor,0.6588,0
另一個是,rsmorao,0.3202,0
另一個人,rsmoro,0.2977,0
另一位,rsmot,0.3287,0
另一端,rsmyb,0.2483,0
另一些,rsmym,0.2519,0
另一邊,rsmys,0.3120,0
另一方,rsmys,0.2793,0
另一方面,rsmysml,0.5977,0
咋了,rsnn,0.3180,0
另外,rsny,0.7462,0
另外一個,rsnymor,0.5030,0
另外就是,rsnyyuao,0.3053,0
呀係,rsoi,0.6950,1
距今,rson,0.2729,0
跨年,rsoq,0.2553,0
咋個,rsor,0.2848,0
另據,rsqo,0.2514,0
嘮叨,rsrh,0.2720,0
跨界,rswl,0.2904,0
跨國,rswm,0.2782,0
跨國公司,rswmcisr,0.2832,0
距離,rsyg,0.6694,0
咋辦,rsyj,0.2987,0
勛章,rsyj,0.2531,0
跨過,rsyr,0.2879,0
另說,rsyu,0.2635,0
啲嘢,rtre,0.8480,1
啦啦,rtrt,0.2650,0
啦啦啦,rtrtrt,0.2675,0
跑題,ruac,0.2724,0
跑題了,ruacnn,0.2796,0
跑腿,rubv,0.2481,0
兄弟,ruch,0.5705,0
兄弟們,ruchon,0.3229,0
兄弟姐妹,ruchvmvd,0.2760,0
吧檯,rudg,0.2483,0
咗未,rudm,0.8620,1
跑來,rudo,0.2932,0
跑去,rugi,0.4032,0
跑起來,rugudo,0.2695,0
跑的,ruhi,0.3344,0
跑得,ruhi,0.2598,0
跪舔,ruhp,0.2586,0
跑動,ruhs,0.2990,0
跪求,ruie,0.2479,0
口岸,ruj,0.2794,0
跑者,ruja,0.2571,0
跑車,rujj,0.3183,0
咱家,rujo,0.2510,0
跑完,ruju,0.2611,0
跪在,rukg,0.2605,0
跑到,rumn,0.4837,0
跪下,rumy,0.2551,0
跑了,runn,0.4299,0
咱倆,ruob,0.3075,0
跑偏,ruob,0.2485,0
咱們,ruon,0.6195,0
跑位,ruot,0.2790,0
跑掉,ruqj,0.2517,0
咆哮,rurd,0.2582,0
跑路,rurr,0.3669,0
跑跑,ruru,0.2901,0
吼吼,ruru,0.2834,0
兄長,rusv,0.2482,0
跑鞋,rutg,0.2897,0
跪着,rutu,0.2631,0
跑出,ruuu,0.2803,0
跑出來,ruuudo,0.2692,0
跑出去,ruuugi,0.2490,0
兄妹,ruvd,0.2632,0
跑贏,ruyc,0.2591,0
跑進,ruyg,0.2564,0
吧主,ruyg,0.2493,0
跑步,ruyh,0.5436,0
跑步機,ruyhdi,0.4674,0
跑過,ruyr,0.2524,0
跑過來,ruyrdo,0.2659,0
咱就,ruyu,0.2591,0
跑道,ruyu,0.2589,0
喝彩,rvbh,0.2589,0
跟貼,rvbr,0.2739,0
喝水,rve,0.3659,0
喝湯,rveh,0.2532,0
喝酒,rvew,0.4762,0
喝起來,rvgudo,0.2586,0
跟我,rvhi,0.5264,0
跟風,rvhi,0.3545,0
喝的,rvhi,0.3335,0
喝得,rvhi,0.2496,0
跟我一樣,rvhimde,0.2887,0
跟我一起,rvhimgu,0.2577,0
跟我們,rvhion,0.3520,0
跟我說,rvhiyu,0.4508,0
跟自己,rvhusu,0.3283,0
喝完,rvju,0.2851,0
跟在,rvkg,0.2615,0
跟大家,rvkjo,0.3540,0
跟帖,rvlr,0.2760,0
口紅,rvm,0.3125,0
喝一杯,rvmdf,0.2519,0
跟不上,rvmfym,0.3701,0
喝醉,rvmj,0.2581,0
喝醉了,rvmjnn,0.2479,0
喝到,rvmn,0.2893,0
跟隨,rvnb,0.4279,0
喝多,rvni,0.2539,0
喝多了,rvninn,0.2606,0
喝了,rvnn,0.3578,0
跟人,rvo,0.3172,0
跟他,rvod,0.4674,0
跟他們,rvodon,0.3466,0
跟他說,rvodyu,0.2847,0
跟你,rvof,0.5085,0
跟你說,rvofyu,0.3204,0
跟住,rvog,0.2505,0
跟別人,rvrno,0.3122,0
跟蹤,rvro,0.4222,0
喝咖啡,rvrrry,0.3304,0
嚷嚷,rvrv,0.2587,0
跟其他,rvtcod,0.3002,0
喝茶,rvtd,0.3228,0
跟前,rvtn,0.2660,0
跟着,rvtu,0.5959,0
喝着,rvtu,0.2558,0
跟着我,rvtuhi,0.2505,0
跟着他,rvtuod,0.2592,0
跟她,rvvd,0.3437,0
喝點,rvwr,0.2614,0
跟讀,rvyc,0.2947,0
跟進,rvyg,0.3787,0
跟誰,rvyg,0.2532,0
跟上,rvym,0.3547,0
喝過,rvyr,0.2865,0
口罩,rwj,0.3812,0
噹噹,rwrw,0.3176,0
喵喵,rwrw,0.2528,0
躋身,rxhh,0.2620,0
口音,rya,0.3833,0
口譯,ryj,0.2693,0
口訣,ryk,0.2920,0
口交,ryk,0.2563,0
口語,ryr,0.4991,0
咔咔,ryry,0.2922,0
咚咚,ryry,0.2491,0
口裏,ryv,0.2481,0
習題,saac,0.3568,0
職權,sadg,0.2654,0
層樓,sadv,0.2540,0
職場,sagh,0.5299,0
職稱,sahb,0.2939,0
習得,sahi,0.2591,0
層次,saio,0.5309,0
層次感,saioip,0.2898,0
職能,saip,0.3452,0
職能部門,saipylan,0.2678,0
屠宰,sajj,0.2533,0
屠殺,sake,0.3392,0
習大大,sakk,0.2545,0
層面,saml,0.6232,0
職工,samm,0.4124,0
職務,sans,0.3494,0
習仲勳,saolhs,0.4462,0
習俗,saor,0.2889,0
職位,saot,0.5640,0
習慣,sapc,0.6625,0
習慣了,sapcnn,0.3918,0
習慣性,sapcpm,0.3152,0
習慣於,sapcyy,0.2773,0
習性,sapm,0.2496,0
職責,saqc,0.3886,0
屠夫,saqo,0.3160,0
職員,sarc,0.2823,0
屠呦呦,sarsrs,0.2851,0
層層,sasa,0.3223,0
職業,satd,0.6791,0
職業培訓,satdgryl,0.2504,0
職業學院,satdhdnu,0.2482,0
職業生涯,satdhmeg,0.4570,0
職業教育,satdjkyb,0.2701,0
職業病,satdkb,0.2501,0
職業球員,satdmerc,0.2505,0
職業發展,satdnesv,0.3504,0
職業化,satdop,0.2514,0
職業技術學院,satdqehnhdnu,0.2685,0
職業技能,satdqeip,0.2487,0
職業規劃,satdquln,0.3821,0
職業選手,satdycq,0.2946,0
職業道德,satdyuhp,0.2682,0
層出不窮,sauumfjn,0.3243,0
層級,save,0.3803,0
職級,save,0.2726,0
習以爲常,savobffb,0.2668,0
習主席,saygib,0.3000,0
腎臟,sbbs,0.3201,0
騙錢,sbci,0.2550,0
騙我,sbhi,0.2662,0
騙術,sbhn,0.2574,0
腎病,sbkb,0.2492,0
騙子,sbnd,0.4429,0
鬍子,sbnd,0.3138,0
騙了,sbnn,0.2694,0
騙人,sbo,0.3179,0
騙你,sbof,0.2697,0
騙人的,sbohi,0.2654,0
驕傲,sbok,0.3953,0
驕傲的,sbokhi,0.2677,0
鬍鬚,sbsc,0.2754,0
騙取,sbse,0.2586,0
騙局,sbsr,0.3232,0
屌絲,sbvf,0.3521,0
臀部,sbyl,0.3437,0
腎上腺,sbymbe,0.2506,0
腎上腺素,sbymbeqf,0.2560,0
鑒賞,scfc,0.2701,0
匱乏,scho,0.3241,0
頤和園,schrwv,0.2543,0
鑒定,scjo,0.3825,0
賢惠,scjp,0.2510,0
匹配,scmu,0.5503,0
匹配度,scmuie,0.2520,0
鑒於,scyy,0.4277,0
